,upid,assembly_acc,assembly_version,wgs_acc,wgs_version,assembly_name,assembly_level,study_ref,description,total_length,ungapped_length,circular,ncbi_id,scientific_name,common_name,kingdom,num_rfam_regions,num_families,is_reference,is_representative,created,updated,_dlt_load_id,_dlt_id
1522,UP000002200,GCA_000007485.1,1,,,ASM748v1,complete-genome,PRJNA95,ASM748v1 assembly for Tropheryma whipplei str. Twist,927303,927303,0,203267,Tropheryma whipplei str. Twist,,bacteria,56,13,0,1,2017-04-04T18:03:22.000Z,2024-09-10T04:39:51.000Z,1731962247.2272599,NPkm3al9UqgY8Q
1523,UP000002204,GCA_000010105.1,1,,,ASM1010v1,complete-genome,PRJDA20395,ASM1010v1 assembly for Rhodococcus erythropolis PR4,6895538,6895538,1,234621,Rhodococcus erythropolis PR4,,bacteria,0,0,0,1,2017-04-04T18:03:20.000Z,2024-09-10T04:55:47.000Z,1731962247.2272599,3VSwouqAQkTwEA
1524,UP000002207,GCA_000022565.1,1,,,ASM2256v1,complete-genome,PRJNA28085,ASM2256v1 assembly for Acidobacterium capsulatum ATCC 51196,4127356,4127356,0,240015,Acidobacterium capsulatum ATCC 51196,,bacteria,67,21,0,1,2017-04-04T18:03:17.000Z,2024-09-10T04:40:54.000Z,1731962247.2272599,PfZDUMNfZP9ZyA
1525,UP000002208,GCA_000020685.1,1,,,ASM2068v1,complete-genome,PRJNA16691,ASM2068v1 assembly for Deinococcus deserti VCD115,3855329,3855329,0,546414,Deinococcus deserti VCD115,,bacteria,78,24,0,1,2017-04-04T18:03:17.000Z,2024-09-10T04:44:33.000Z,1731962247.2272599,H9kOGVkkiPprjQ
1526,UP000002209,GCA_000010305.1,1,,,ASM1030v1,complete-genome,PRJDA18501,ASM1030v1 assembly for Gemmatimonas aurantiaca T-27,4636964,4636964,0,379066,Gemmatimonas aurantiaca T-27,,bacteria,57,15,0,1,2017-04-04T18:03:17.000Z,2024-09-10T04:42:54.000Z,1731962247.2272599,RlbMXqwNevePDw
1527,UP000002213,GCA_000023245.1,1,,,ASM2324v1,complete-genome,PRJNA19705,ASM2324v1 assembly for Actinosynnema mirum DSM 43827,8248144,8248144,0,446462,Actinosynnema mirum DSM 43827,,bacteria,129,29,0,1,2017-04-04T18:22:00.000Z,2024-09-10T04:44:08.000Z,1731962247.2272599,3R9MJzmHN7pBCg
1528,UP000002215,GCA_000024005.1,1,,,ASM2400v1,complete-genome,PRJNA27951,ASM2400v1 assembly for Chitinophaga pinensis DSM 2588,9127347,9127347,0,485918,Chitinophaga pinensis DSM 2588,,bacteria,0,0,0,1,2017-04-04T18:20:21.000Z,2024-09-10T04:55:58.000Z,1731962247.2272599,Fc71rv5orLonYg
1529,UP000002216,GCA_000023225.1,1,,0,ASM2322v1,,PRJNA29527,ASM2322v1 assembly for Desulfomicrobium baculatum DSM 4028,3942657,3942657,0,525897,Desulfomicrobium baculatum DSM 4028,,bacteria,80,17,0,1,2018-03-12T16:36:38.000Z,2022-10-29T17:58:49.000Z,1731962247.2272599,U4lpG420kGJ9gg
1530,UP000002217,GCA_000024205.1,1,,,ASM2420v1,complete-genome,PRJNA27947,ASM2420v1 assembly for Desulfotomaculum acetoxidans DSM 771,4545624,4545624,0,485916,Desulfotomaculum acetoxidans DSM 771,,bacteria,315,47,0,1,2017-04-04T18:22:08.000Z,2024-09-10T04:55:58.000Z,1731962247.2272599,CxEU/NLEOmR19A
1531,UP000002218,GCA_000024365.1,1,,,ASM2436v1,complete-genome,PRJNA29537,ASM2436v1 assembly for Nakamurella multipartita DSM 44233,6060298,6060298,0,479431,Nakamurella multipartita DSM 44233,,bacteria,90,29,0,1,2017-04-04T18:20:50.000Z,2024-09-10T04:44:18.000Z,1731962247.2272599,tBHqlyIbBuLoRQ
1532,UP000002219,GCA_000092985.1,1,,,ASM9298v1,complete-genome,PRJNA19709,ASM9298v1 assembly for Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,6543312,6543312,0,446468,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,,bacteria,92,24,0,1,2017-04-04T18:20:22.000Z,2023-11-06T17:24:41.000Z,1731962247.2272599,5oo2WYONVDot+g
1533,UP000002220,GCA_000092105.1,1,,0,ASM9210v1,,PRJNA29411,ASM9210v1 assembly for Planctopirus limnophila DSM 3776,5460085,5460085,0,521674,Planctopirus limnophila DSM 3776,,bacteria,73,14,0,1,2018-03-12T17:04:56.000Z,2024-09-10T04:55:58.000Z,1731962247.2272599,Zhmz+wm+lj+mvA
1534,UP000002221,GCA_000024845.1,1,,,ASM2484v1,complete-genome,PRJNA29281,ASM2484v1 assembly for Rhodothermus marinus DSM 4252,3386737,3386737,0,518766,Rhodothermus marinus DSM 4252,,bacteria,56,18,0,1,2017-04-04T18:39:03.000Z,2024-09-10T04:44:25.000Z,1731962247.2272599,gFhLI76eM7q+Yw
1535,UP000002222,GCA_000024885.1,1,,0,ASM2488v1,,PRJNA29529,ASM2488v1 assembly for Sulfurospirillum deleyianum DSM 6946,2306351,2306351,0,525898,Sulfurospirillum deleyianum DSM 6946,,bacteria,57,15,0,1,2018-03-12T17:04:57.000Z,2024-09-10T04:44:28.000Z,1731962247.2272599,d1WBWloM0UHjDA
1536,UP000002225,GCA_000093165.1,1,,,ASM9316v1,complete-genome,PRJNA32975,"Blattabacterium strain BPLAN is the primary endosymbiont of the cockroach Periplaneta americana. It is a Gram-negative maternally inherited bacteria which lives in specialized cells in the host's abdominal fat body. Phylogenetic analyses for the Blattabacterium-cockroach symbiosis supports the hypothesis of co-evolution between symbionts and hosts dating back to more than 140 million years ago. Cockroaches are omnivorous insects, often subsisting on a nitrogen-poor diet, and Blattabacterium have been hypothesized to participate in uric acid degradation, nitrogen assimilation, and nutrient provisioning. Genome sequencing and metabolic reconstruction shows that Blattabacterium can recycle nitrogen from urea and ammonia, which are uric acid degradation products, into glutamate, using urease and glutamate dehydrogenase, and thus would be able to provide its host with some essential amino acids, vitamins and cofactors. The bacterium relies on asparagine and glutamine supplied by the host; it may be able to make proline from arginine via the urea cycle (adapted from PMID 19880743).",640442,,,600809,Blattabacterium sp. subsp. Periplaneta americana (strain BPLAN),,bacteria,0,0,0,1,2024-06-27T09:22:47.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,fzjXw8cjGQvosQ
1537,UP000002226,GCA_000150015.2,2,AAYL02000000,2,TGVEG,,PRJNA19097,TGVEG assembly for Toxoplasma gondii VEG,64517343,63535336,0,432359,Toxoplasma gondii VEG,,eukaryota,234,25,1,0,2018-03-12T16:53:34.000Z,2024-09-10T04:55:57.000Z,1731962247.2272599,2xPRV4Q5rKlf/Q
1538,UP000002234,,0,,0,,,,Lactococcus phage 949,114768,0,0,881953,Lactococcus phage 949,,viruses,8,2,0,1,2018-03-12T16:48:30.000Z,2024-09-10T04:45:33.000Z,1731962247.2272599,FV+YpapwynSY1g
1539,UP000002235,,0,,0,,,,Aeromonas phage phiAS4,163875,0,0,879628,Aeromonas phage phiAS4,,viruses,18,2,0,1,2018-03-12T16:44:35.000Z,2024-09-10T04:45:33.000Z,1731962247.2272599,qk8gft6D3HjhQQ
1540,UP000002236,,0,,0,,,,Aeromonas phage phiAS5,225268,0,0,879630,Aeromonas phage phiAS5,,viruses,23,1,0,1,2018-03-12T16:55:43.000Z,2024-09-10T04:45:33.000Z,1731962247.2272599,13d6q0/nraHK8g
1541,UP000002237,,0,,0,,,,Pseudoalteromonas phage H105/1,30651,0,0,877240,Pseudoalteromonas phage H105/1,,viruses,0,0,0,1,2018-03-12T16:48:29.000Z,2018-06-16T11:41:46.000Z,1731962247.2272599,zKV7TT58VLqEKA
1542,UP000002238,GCA_000849845.1,1,,0,ViralProj14633,,,Avian leukosis virus - RSA,7286,0,0,269446,Avian leukosis virus - RSA,,viruses,3,3,1,0,2018-03-12T16:55:47.000Z,2018-06-18T13:54:59.000Z,1731962247.2272599,SubkLcy63ULr2w
1543,UP000002239,GCA_000850725.1,1,,0,ViralMultiSegProj14797,,,RefStrain,24839,0,0,142804,Rice dwarf virus (isolate Fujian),,viruses,0,0,1,1,2018-03-12T16:48:30.000Z,2018-06-18T13:54:54.000Z,1731962247.2272599,QrSfe6AxTyvxQQ
1544,UP000002240,,0,,0,,,,Xenotropic MuLV-related virus VP62,8185,0,0,373193,Xenotropic MuLV-related virus VP62 ,,viruses,2,2,1,0,2018-03-12T16:46:41.000Z,2018-06-16T11:40:53.000Z,1731962247.2272599,1fDjNziFir8ctg
1545,UP000002241,,,,,,,,,9719,,,11706,HIV-1 B HXB2-LAI-IIIB-BRU,,viruses,12,10,1,1,2017-05-15T11:10:37.000Z,2024-09-09T21:18:34.000Z,1731962247.2272599,JXyOIdOh4jkaRA
1546,UP000002242,,,,,ViralProj14991,,,,10359,,,11714,Human immunodeficiency virus type 2 subtype A (isolate BEN),,viruses,2,2,1,0,2017-05-15T11:10:09.000Z,2024-09-09T21:18:34.000Z,1731962247.2272599,tsm4qoR2fmFcsg
1547,UP000002243,,0,,0,,,,Commelina yellow mottle virus complete circular genome,7489,0,0,10653,Commelina yellow mottle virus,,viruses,0,0,1,1,2018-03-12T16:53:22.000Z,2018-06-16T11:40:51.000Z,1731962247.2272599,KdHkRNj0pkSOCw
1548,UP000002244,,0,,0,,,,Cassava vein mosaic virus,8159,0,0,38062,Cassava vein mosaic virus,,viruses,0,0,1,1,2018-03-12T16:53:24.000Z,2018-06-16T11:40:58.000Z,1731962247.2272599,pm+HaaPd8nPhiA
1549,UP000002245,GCA_000839385.1,1,,0,ViralProj14031,,,Petunia vein clearing virus,7206,0,0,492094,Petunia vein clearing virus (isolate Shepherd),,viruses,0,0,1,1,2018-03-12T16:53:24.000Z,2018-06-18T13:54:58.000Z,1731962247.2272599,Zn4H+WimTTlrBw
1550,UP000002246,GCA_000849605.1,1,,0,ViralProj14579,,,"Rice tungro bacilliform virus (infectious clone) ORF's P24, P12, P194 & P46",8002,0,0,10655,Rice tungro bacilliform virus (isolate Philippines),,viruses,0,0,1,1,2018-03-12T16:56:48.000Z,2018-06-18T13:55:00.000Z,1731962247.2272599,t5f5BCBZeNBwkg
1551,UP000002247,GCA_000092825.1,1,,0,ASM9282v1,,PRJNA37711,ASM9282v1 assembly for Segniliparus rotundus DSM 44985,3157527,3157527,0,640132,Segniliparus rotundus DSM 44985,,bacteria,61,21,0,1,2018-03-12T16:46:44.000Z,2024-09-10T04:44:56.000Z,1731962247.2272599,trIryRfrou86TQ
1552,UP000002251,,0,,0,,,,Clostridium phage phiCTP1,59199,0,0,871584,Clostridium phage phiCTP1,,viruses,0,0,0,1,2018-03-12T17:00:20.000Z,2018-06-16T11:41:31.000Z,1731962247.2272599,fW22+7GrLDtHwA
1553,UP000002254,GCA_000002285.2,2,,,CanFam3.1,chromosome,PRJNA13179,CanFam3.1 assembly for Canis lupus familiaris,2410960148,2392698509,0,9615,Canis lupus familiaris,dog,eukaryota,0,0,1,1,2017-04-04T18:24:45.000Z,2024-09-10T04:52:56.000Z,1731962247.2272599,XVdT9P5tp9MMVA
1554,UP000002255,GCA_000024965.1,1,,0,ASM2496v1,,PRJNA19715,ASM2496v1 assembly for Xylanimonas cellulosilytica DSM 15894,3831380,3831380,0,446471,Xylanimonas cellulosilytica DSM 15894,,bacteria,81,24,0,1,2018-03-12T16:47:45.000Z,2024-09-10T04:44:08.000Z,1731962247.2272599,NFbrwAyCq5uSvw
1555,UP000002257,GCA_000021745.1,1,,,ASM2174v1,complete-genome,PRJNA20635,ASM2174v1 assembly for Methylocella silvestris BL2,4305430,4305430,0,395965,Methylocella silvestris BL2,,bacteria,77,29,0,1,2017-04-04T18:18:22.000Z,2022-10-29T17:53:52.000Z,1731962247.2272599,UylaH0MzVcip6g
1556,UP000002258,GCA_000209165.1,1,,,ASM20916v1,chromosome,PRJNA16843,ASM20916v1 assembly for Scheffersomyces stipitis CBS 6054,15441179,15441079,0,322104,Scheffersomyces stipitis CBS 6054,,eukaryota,200,54,0,1,2017-04-04T18:18:22.000Z,2024-09-10T04:55:52.000Z,1731962247.2272599,yzxhEVH8jpxiyQ
1557,UP000002259,,0,,0,,,,His2 virus,16067,0,0,128710,His2 virus,,viruses,0,0,1,1,2018-03-12T16:47:45.000Z,2018-06-16T11:41:18.000Z,1731962247.2272599,A4iJrPfuPFOy3Q
1558,UP000002260,,0,,0,,,,Sodalis phage phiSG1,52162,0,0,373126,Sodalis phage phiSG1,,viruses,0,0,0,1,2018-03-12T17:00:42.000Z,2018-06-16T11:41:23.000Z,1731962247.2272599,XFshbpLyw77SIw
1559,UP000002270,,0,,0,,,,Sulfolobus virus SIRV-1 complete viral genome,32308,0,0,157898,Sulfolobus islandicus rod-shaped virus 1,,viruses,0,0,1,1,2018-03-12T16:47:00.000Z,2018-06-16T11:41:12.000Z,1731962247.2272599,1xGIUJcz3h+fjg
1560,UP000002272,,0,,0,,,,Archaeal BJ1 virus complete genome,42271,0,0,416419,Archaeal BJ1 virus,,viruses,1,1,0,1,2018-03-12T16:46:47.000Z,2018-06-16T11:41:17.000Z,1731962247.2272599,RbTOAn82tgn7MQ
1561,UP000002277,GCA_000001515.5,5,,0,Pan_tro 3.0,,PRJNA13184,Pan_tro 3.0 assembly for Pan troglodytes,3231154112,3132603083,0,9598,Pan troglodytes,chimpanzee,eukaryota,19855,1083,1,0,2018-03-12T16:46:48.000Z,2024-09-10T04:52:55.000Z,1731962247.2272599,Ie2E/iu7+kjC4A
1562,UP000002279,GCA_000002275.2,2,,,ASM227v2,chromosome,PRJNA12885,ASM227v2 assembly for Ornithorhynchus anatinus,1996808763,1842233804,0,9258,Ornithorhynchus anatinus,platypus,eukaryota,0,0,1,1,2017-04-04T18:17:27.000Z,2024-09-10T04:52:49.000Z,1731962247.2272599,UCfq11+TwPsGyA
1563,UP000002280,GCA_000002295.1,1,,,ASM229v1,chromosome,PRJNA12561,ASM229v1 assembly for Monodelphis domestica,3600487649,3501643220,0,13616,Monodelphis domestica,gray short-tailed opossum,eukaryota,5154,428,1,1,2017-04-05T17:59:46.000Z,2024-09-10T04:53:12.000Z,1731962247.2272599,vvvgK2RjAyHe+A
1564,UP000002281,GCA_000002305.1,1,,,EquCab2.0,chromosome,PRJNA18661,EquCab2.0 assembly for Equus caballus,2474912402,2428773513,0,9796,Equus caballus,horse,eukaryota,0,0,1,1,2017-04-05T17:59:47.000Z,2024-09-10T04:52:59.000Z,1731962247.2272599,spjmn9KZ9BqNrA
1565,UP000002287,GCA_000016205.1,1,,,ASM1620v1,complete-genome,PRJNA10696,ASM1620v1 assembly for Burkholderia vietnamiensis G4,8391070,8391070,0,269482,Burkholderia vietnamiensis G4,,bacteria,0,0,0,0,2017-04-11T13:44:07.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,7qa3cDGcbizjPg
1566,UP000002288,,0,,0,,,,Burkholderia phage phiE12-2,36690,0,0,431892,Burkholderia virus phiE122,,viruses,0,0,0,1,2018-03-12T16:42:19.000Z,2018-06-16T11:41:22.000Z,1731962247.2272599,+G1/W5+6qxjaVQ
1567,UP000002289,,0,,0,,,,Burkholderia phage phi644-2,48674,0,0,431891,Burkholderia virus phi6442,,viruses,0,0,0,1,2018-03-12T16:42:19.000Z,2018-06-16T11:41:22.000Z,1731962247.2272599,EioFuAbazykNmw
1568,UP000002294,GCA_000024105.1,1,,,ASM2410v1,complete-genome,PRJNA29533,ASM2410v1 assembly for Anaerococcus prevotii DSM 20548,1998633,1998633,0,525919,Anaerococcus prevotii DSM 20548,,bacteria,0,0,0,0,2017-04-04T18:25:03.000Z,2020-04-23T11:52:39.000Z,1731962247.2272599,Gf7yeM0aQLBoWg
1569,UP000002296,,,AAHK01000000,1,ASM20906v1,,,,89937456,,,353153,Trypanosoma cruzi,,eukaryota,813,49,1,1,2017-05-15T11:10:39.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,hlRl04aS/pRxmA
1570,UP000002297,GCA_000196315.1,1,,,ASM19631v1,complete-genome,PRJNA13570,ASM19631v1 assembly for Croceibacter atlanticus HTCC2559,2952962,2952962,0,216432,Croceibacter atlanticus HTCC2559,,bacteria,55,23,0,1,2017-04-04T18:26:34.000Z,2024-09-10T04:40:20.000Z,1731962247.2272599,Xc0n62NRzITIIQ
1571,UP000002299,,0,,0,,,,Bacillus virus 1,35055,0,0,396034,Bacillus virus 1,,viruses,0,0,0,1,2018-03-12T16:52:08.000Z,2018-06-16T11:41:17.000Z,1731962247.2272599,yTJ/lsw3CHfTPg
1572,UP000002300,GCA_000017425.1,1,,,ASM1742v1,complete-genome,PRJNA13624,ASM1742v1 assembly for Bacillus cytotoxicus NVH 391-98,4094159,4094159,0,315749,Bacillus cytotoxicus NVH 391-98,,bacteria,0,0,0,0,2017-04-04T18:33:51.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,LulK04lN8EcLCQ
1573,UP000002301,GCA_000017405.1,1,,,ASM1740v1,complete-genome,PRJNA19485,ASM1740v1 assembly for Ochrobactrum anthropi ATCC 49188,5205777,5205777,0,439375,Ochrobactrum anthropi ATCC 49188,,bacteria,150,50,0,1,2017-04-04T18:32:52.000Z,2024-09-10T04:44:04.000Z,1731962247.2272599,HK0nJRsuUlYlEg
1574,UP000002311,GCA_000146045.2,2,,,R64,complete-genome,PRJNA43747,R64 assembly for Saccharomyces cerevisiae S288C,12157105,12071326,0,559292,Saccharomyces cerevisiae S288C,,eukaryota,349,97,1,1,2017-04-04T18:14:24.000Z,2024-09-10T04:55:59.000Z,1731962247.2272599,2Lf5a65KQB6m3Q
1575,UP000002315,GCA_000166095.1,1,,,ASM16609v1,complete-genome,PRJNA33689,ASM16609v1 assembly for Methanothermus fervidus DSM 2088,1243342,1243342,0,523846,Methanothermus fervidus DSM 2088,,archaea,48,16,0,1,2017-04-04T18:14:23.000Z,2024-09-10T04:55:58.000Z,1731962247.2272599,Gx1wvWa5g0jn9A
1576,UP000002317,,0,,0,,,,Bovine viral diarrhea virus 1-NADL,12573,0,0,11100,Bovine viral diarrhea virus 1 ,,viruses,1,1,1,0,2018-03-12T16:45:14.000Z,2018-06-16T11:40:18.000Z,1731962247.2272599,p28ZvGDSicRXlQ
1577,UP000002318,GCA_000143985.1,1,,0,ASM14398v1,,PRJNA32637,ASM14398v1 assembly for Sediminispirochaeta smaragdinae DSM 11293,4653970,4653970,0,573413,Sediminispirochaeta smaragdinae DSM 11293,,bacteria,68,18,0,1,2018-03-12T16:45:15.000Z,2021-06-14T15:31:58.000Z,1731962247.2272599,/iEff4APktu9IA
1578,UP000002319,GCA_000862985.1,1,,0,ViralProj15307,,,Encephalomyocarditis virus polyprotein,7835,0,0,650129,Encephalomyocarditis virus Ruckert,,viruses,1,1,1,0,2018-03-12T16:45:15.000Z,2020-04-23T11:53:21.000Z,1731962247.2272599,Vk62eFuvYDr+lg
1579,UP000002320,GCA_000209185.1,1,AAWU01000000,1,CulPip1.0,,PRJNA18751,CulPip1.0 assembly for Culex quinquefasciatus,579042118,539959374,0,7176,Culex quinquefasciatus,southern house mosquito,eukaryota,5818,96,0,1,2018-03-12T16:56:10.000Z,2024-09-10T04:52:19.000Z,1731962247.2272599,U/6ijzGDBN0rtQ
1580,UP000002321,GCA_000839505.1,1,,0,ViralMultiSegProj14059,,,Genome,5220,0,0,223303,Pepper huasteco yellow vein virus,,viruses,0,0,0,1,2018-03-12T16:56:10.000Z,2018-06-18T13:54:59.000Z,1731962247.2272599,gvwdIptslFvCRw
1581,UP000002323,,0,,0,,,,Tomato yellow leaf curl Sardinia virus,2773,0,0,123735,Tomato yellow leaf curl Sardinia virus,,viruses,0,0,0,0,2018-03-12T16:56:10.000Z,2018-06-16T11:40:46.000Z,1731962247.2272599,4pm8SVxsuqdBAA
1582,UP000002325,,0,,0,,,,Rice yellow stunt virus genomic RNA,14042,0,0,59380,Rice yellow stunt virus  ,,viruses,0,0,0,1,2018-03-12T16:56:10.000Z,2018-06-16T11:40:46.000Z,1731962247.2272599,wVdjiMi/WIXrZA
1583,UP000002326,,0,,0,,,,Sonchus yellow net virus complete genome.,13720,0,0,11307,Sonchus yellow net virus,,viruses,0,0,0,1,2018-03-12T17:02:53.000Z,2018-06-16T11:40:46.000Z,1731962247.2272599,/VvDeScDdaZIlg
1584,UP000002327,GCA_000850045.1,1,,0,ViralProj14673,,,Vesicular stomatitis Indiana virus,11161,0,0,11285,Vesicular stomatitis Indiana virus,,viruses,0,0,1,1,2018-03-12T16:56:10.000Z,2018-06-18T13:54:59.000Z,1731962247.2272599,8O8Zzw1w5oBj+Q
1585,UP000002328,GCA_000862725.1,1,,0,ViralProj15433,,,Newcastle disease virus B1,15186,0,0,652953,Newcastle disease virus B1 ,,viruses,0,0,1,1,2018-03-12T16:56:09.000Z,2018-06-18T13:54:59.000Z,1731962247.2272599,cz2cowucXU+VcQ
1586,UP000002331,GCA_000856685.1,1,,0,ViralProj15059,,,Mumps virus genomic RNA,15384,0,0,11171,Mumps virus Miyahara,,viruses,0,0,1,1,2018-03-12T16:38:51.000Z,2018-06-18T13:54:51.000Z,1731962247.2272599,LOOdHnakEOhmeQ
1587,UP000002332,GCA_000009225.1,1,,,ASM922v1,complete-genome,PRJEA31229,ASM922v1 assembly for Pseudomonas fluorescens SBW25,6722539,6722539,0,216595,Pseudomonas fluorescens SBW25,,bacteria,201,64,0,0,2017-04-04T18:15:52.000Z,2024-09-10T04:40:20.000Z,1731962247.2272599,hX6Z5gn7NorUCA
1588,UP000002334,GCA_000021705.1,1,,,ASM2170v1,chromosome,PRJNA31259,ASM2170v1 assembly for Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum),2169363,2169253,0,572265,Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum),Acyrthosiphon pisum,bacteria,0,0,0,1,2017-04-04T18:15:52.000Z,2024-09-10T04:55:59.000Z,1731962247.2272599,H0vG2kbXDK5CgQ
1589,UP000002336,,0,,0,,,,Lactococcus phage P087,60074,0,0,641487,Lactococcus phage P087,,viruses,5,1,0,1,2018-03-12T16:55:18.000Z,2018-06-16T11:40:54.000Z,1731962247.2272599,Gq/DZxIJJ6qK4g
1590,UP000002337,,0,,0,,,,Vibrio phage VP93,43931,0,0,641832,Vibrio phage VP93,,viruses,0,0,0,1,2018-03-12T16:45:57.000Z,2018-06-16T11:40:54.000Z,1731962247.2272599,4r2o7I1VFaR7uw
1591,UP000002339,GCA_000847305.1,1,,0,ViralMultiSegProj14621,,,Burns,6396,0,0,645099,Banana bunchy top virus-Autralia,,viruses,0,0,1,1,2018-03-12T16:55:17.000Z,2018-06-18T13:54:59.000Z,1731962247.2272599,xbhj7cTKnyIdaQ
1592,UP000002340,,0,,0,,,,Bacillus phage IEBH,53104,0,0,552525,Bacillus virus IEBH,,viruses,1,1,1,1,2018-03-12T16:45:28.000Z,2019-01-10T14:59:03.000Z,1731962247.2272599,1QKhoIa08OQENw
1593,UP000002342,,0,,0,,,,Roseophage EE36P1,73325,0,0,490913,Roseophage EE36P1,,viruses,3,1,0,1,2018-03-12T16:45:28.000Z,2018-06-16T11:40:44.000Z,1731962247.2272599,LGJsAH4PdJWPzw
1594,UP000002346,,0,,0,,,,Rhodococcus phage ReqiDocB7,75772,0,0,691966,Rhodococcus phage ReqiDocB7,,viruses,0,0,0,1,2018-03-12T16:45:29.000Z,2018-06-16T11:41:33.000Z,1731962247.2272599,E9//Zlhb5/j+wg
1595,UP000002347,,0,,0,,,,Rhodococcus phage ReqiPepy6,76797,0,0,691965,Rhodococcus phage ReqiPepy6,,viruses,1,1,0,1,2018-03-12T16:55:58.000Z,2018-06-16T11:40:54.000Z,1731962247.2272599,HSreaCm1rfeo+w
1596,UP000002348,GCA_002629865.1,1,,,ASM262986v1,complete-genome,PRJNA485481,,27595,,,254252,Lactococcus phage p2,,viruses,0,0,0,1,2024-06-28T19:30:10.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,CvM19oAl4PT3hQ
1597,UP000002349,GCA_000143165.1,1,,0,ASM14316v1,,PRJNA40221,ASM14316v1 assembly for Dehalogenimonas lykanthroporepellens BL-DC-9,1686510,1686510,0,552811,Dehalogenimonas lykanthroporepellens BL-DC-9,,bacteria,0,0,0,1,2018-03-12T16:53:46.000Z,2024-09-10T04:55:59.000Z,1731962247.2272599,M1yCxfjtsnwuQw
1598,UP000002350,GCA_000091325.1,1,,0,ASM9132v1,,PRJDA34739,ASM9132v1 assembly for Shewanella violacea DSS12,4962103,4962103,0,637905,Shewanella violacea DSS12,,bacteria,207,38,0,1,2018-03-12T16:43:49.000Z,2024-09-10T04:56:01.000Z,1731962247.2272599,rVPCtqsqr3+ZAA
1599,UP000002356,GCA_000298735.2,2,,0,Oar_v4.0,,PRJNA169880,Oar_v4.0 assembly for Ovis aries,2615499683,2587499057,0,9940,Ovis aries,sheep,eukaryota,39214,607,1,1,2018-03-12T16:43:49.000Z,2024-09-10T04:53:00.000Z,1731962247.2272599,4i5wkxiNpec30w
1600,UP000002357,GCA_000163875.1,1,,0,Strep_clav_ATCC27064,,PRJNA42475,Strep_clav_ATCC27064 assembly for Streptomyces clavuligerus ATCC 27064,8556892,8528397,0,443255,Streptomyces clavuligerus ATCC 27064,,bacteria,138,46,0,1,2018-03-12T16:47:37.000Z,2024-09-10T04:44:07.000Z,1731962247.2272599,V1IYQICUdchXTg
1601,UP000002358,GCA_000002325.2,2,,0,Nvit_2.1,,PRJNA13660,Nvit_2.1 assembly for Nasonia vitripennis,295780872,238616307,0,7425,Nasonia vitripennis,jewel wasp,eukaryota,0,0,0,1,2018-03-12T16:43:49.000Z,2024-09-10T04:52:22.000Z,1731962247.2272599,bF/wP1N2PQAlxw
1602,UP000002360,GCA_000093145.2,2,,0,ASM9314v2,,PRJNA29203,ASM9314v2 assembly for Comamonas testosteroni CNB-2,5373644,5373644,0,688245,Comamonas testosteroni CNB-2,,bacteria,0,0,0,1,2018-03-12T16:54:34.000Z,2024-09-10T04:56:02.000Z,1731962247.2272599,X5FUE4k5N7TXLw
1603,UP000002361,GCA_000021865.1,1,,0,ASM2186v1,,PRJNA55,ASM2186v1 assembly for Rhodobacter capsulatus SB 1003,3871920,3871920,0,272942,Rhodobacter capsulatus SB 1003,,bacteria,94,26,0,1,2018-03-12T16:54:34.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,bImqbWdXhKs4qw
1604,UP000002366,GCA_000025885.1,1,,,ASM2588v1,complete-genome,PRJNA32587,ASM2588v1 assembly for Aminobacterium colombiense DSM 12261,1980592,1980592,0,572547,Aminobacterium colombiense DSM 12261,,bacteria,74,27,0,1,2017-04-04T18:30:58.000Z,2024-09-10T04:55:59.000Z,1731962247.2272599,HU507MVLPLBJLw
1605,UP000002368,GCA_000092905.1,1,,0,ASM9290v1,,PRJNA31345,ASM9290v1 assembly for Kyrpidia tusciae DSM 2912,3384766,3384766,0,562970,Kyrpidia tusciae DSM 2912,,bacteria,0,0,0,1,2018-03-12T16:46:56.000Z,2024-09-10T04:55:59.000Z,1731962247.2272599,yt4ip07piM0uOw
1606,UP000002369,,0,,0,,,,Campylobacter phage CP220,177534,0,0,722417,Campylobacter virus CP220,,viruses,0,0,0,1,2018-03-12T16:48:14.000Z,2024-09-10T04:56:02.000Z,1731962247.2272599,JU48geb/Le1kHg
1607,UP000002371,GCA_000091765.1,1,,0,ASM9176v1,,PRJEA46813,ASM9176v1 assembly for Lactobacillus crispatus ST1,2043161,2042571,0,748671,Lactobacillus crispatus ST1,,bacteria,114,32,0,1,2018-03-12T16:44:31.000Z,2024-09-10T04:56:03.000Z,1731962247.2272599,xECgOtpGFNw1FA
